p009-09-e15->[at2009-0039, hf2000-0056, sej2005-24019-e]
pr2010-0153->[og-086-03, 015-04, submh2008-002]
og-050-00->[og-086-03, og-030-02, 2002-fqm-296]
si-040-05->[0613-0312, si-016-08, 2004-fqm-123]
hpmf-ct-1999-00222->[2002-fqm-296, si-004-01, og-071-03]
si-059-97->[og-086-03, 015-04, si-085-02]
pr2010-0157->[mtm2007-65909, si-048-04, 0019-0017]
415-2005-2-b->[si-085-02, si-085-06, pi-0551-2007]
si-040-02->[bfu2004-00076, bfm2001-3943, si-131-06]
2002-hum-133->[si-016-08, og-030-07, 0613-0312]
otri-08-oe08->[pi060781, pi-0592-2009, 0613-0312]
og-050-07->[pi060781, pi-0592-2009, 0613-0312]
2000-fqm-304->[0613-0312, 2002-cvi-210, 2004-hum-353]
pp2007-03-011->[mtm2007-65909, si-048-04, 0019-0017]
og-050-05->[pi060781, pi-0592-2009, 2002-fqm-296]
0385-0006->[mtm2007-65909, sr-0573-2008, og-086-08]
og-050-02->[og-062-00, agf99-0574-c02-01, og-030-02]
hp1998-0092->[mtm2007-65909, sr-0573-2008, og-086-08]
imu2005-012->[ren2002-10380-e, ctq2007-28969-e, si-131-06]
es-0756-2009->[si-004-01, mtm2007-65909, si-085-02]
2004-1401->[es-032-2003, si-085-02, mtm2007-65909]
bfm2002-03822->[0613-0312, og-005-00, og-030-07]
pp2007-03-002->[pi-0551-2007, 015-04, og-086-03]
pp2007-03-005->[ren2002-10380-e, ctq2007-28969-e, si-131-06]
pb98-1116->[si-016-08, og-030-07, 0613-0312]
pm98-0157->[og-086-03, 015-04, pi-0551-2007]
si-007-06->[si-016-08, ren2002-10380-e, og-005-00]
pi-0059-2002->[si-085-02, pi-0551-2007, si-085-06]
ha2002-0077->[si-016-08, at2009-0039, 2002-fqm-296]
si-0297-01-04->[og-086-03, 015-04, pi-0551-2007]
si-007-00->[0019-0017, si-131-06, 0613-0312]
si-007-02->[og-086-03, 015-04, pi-0551-2007]
pb98-1125->[si-085-02, pi-0551-2007, si-085-06]
2002-cvi-239->[og-030-07, 0613-0312, si-016-08]
fem2009-10147->[og-086-03, og-030-02, og-062-00]
pb98-1121->[si-004-01, es-032-2003, og-086-08]
pi-0693-2009->[ren2002-10380-e, ctq2007-28969-e, si-131-06]
tic2000-1106-c02-01->[pi060781, pi-0592-2009, 0613-0312]
si-019-02->[si2.129340, es-0063-2005, pi060781]
si-019-01->[2004-hum-353, 0613-0312, 2002-fqm-296]
si-096-26->[si-085-06, si-085-02, pi-0551-2007]
bfm2000-0514->[ren2002-10380-e, ctq2007-28969-e, si-131-06]
otri-06-pc05->[0613-0312, 0019-0017, si-131-06]
tec2004-0278-e->[si-085-02, 2004-hum-353, si-085-07]
2008-hum-465->[si-085-06, pi-0551-2007, si-085-02]
og-165-07->[si-085-06, si-016-08, 2004-fqm-123]
si-019-04->[si-048-04, mtm2007-65909, si-131-06]
og-094-04->[si-004-01, es-032-2003, dpi2008-05818]
erb fmma-ct97-0202->[ren2002-10380-e, ctq2007-28969-e, si-131-06]
pb98-1134->[0613-0312, 2004-hum-353, si-016-08]
og-094-05->[at2009-0039, og-030-02, si-016-01]
og-094-08->[og-086-03, 015-04, si-085-06]
0443-0098->[0613-0312, pi060781, pi-0592-2009]
2007-hum-786->[at2009-0039, og-030-02, si-016-01]
tin2009-13192->[si-004-01, es-032-2003, dpi2008-05818]
otri-06-pc13->[pi-0551-2007, og-062-00, og-030-02]
es-0188-2001->[at2009-0039, sej2005-24019-e, hf2000-0056]
otri-06-pc17->[si-085-02, es-032-2003, si-004-01]
fr2009-0101->[at2009-0039, og-030-02, si-016-01]
0262-0159->[pi-0551-2007, 015-04, og-086-03]
p-96-04->[2004-hum-353, 0613-0312, si-085-07]
bio2007-60644->[si-085-02, es-032-2003, si-004-01]
mtm2004-20335-e->[0613-0312, 2004-hum-353, si-085-07]
pb98-1145->[0613-0312, 0019-0017, dpi2008-05818]
usbjaf2009-0156->[si-085-06, si-016-08, 2004-fqm-123]
pb98-1141->[pi060781, 2002-fqm-296, pi-0592-2009]
si-123-07->[at2009-0039, og-030-02, si-016-01]
ffi2008-03626-e->[si-016-08, ren2002-10380-e, pi-0592-2009]
og-037-01->[0613-0312, og-030-07, si-016-08]
psi2008-04218->[0613-0312, 2004-hum-353, si-131-06]
modalidad: ayudas para actividades de divulgación científica->[0613-0312, 2004-hum-353, si-016-08]
sej2004-22141-e->[erbfmbict-972392, si-004-01, fis2009-09326]
otri-06-pc21->[si-016-08, og-005-00, 0613-0312]
og-108-07->[og-062-00, agf99-0574-c02-01, mtm2007-65909]
0051-0041->[pi-0551-2007, 015-04, og-086-03]
otri-06-pc28->[0613-0312, 2002-fqm-296, 2004-hum-353]
otri-06-pc27->[si-085-06, si-016-08, 2004-fqm-123]
og-108-00->[erbfmbict-972392, si-004-01, fis2009-09326]
hi2006-0125->[0613-0312, pi060781, pi-0592-2009]
2000-cts-470->[0613-0312, dpi2008-05818, es-032-2003]
og-108-04->[si-085-06, si-085-02, pi-0551-2007]
pb98-1158->[si-016-08, og-005-00, 0613-0312]
hprn-ct-1999-00095->[si-085-06, si-085-02, pi-0551-2007]
pro-41-03->[og-086-08, pi-0551-2007, og-062-00]
0058-0022->[og-030-07, 0613-0312, si-016-08]
og-037-02->[pi060781, pi-0592-2009, 2002-fqm-296]
0048-0039->[si-085-02, 2004-hum-353, si-085-07]
pb98-1152->[0613-0312, 2004-hum-353, 2002-fqm-296]
dpi2007-66659-c03-01->[si-048-04, mtm2007-65909, si-131-06]
0553-0132->[pi-0551-2007, 015-04, si-048-04]
si-003-05->[si-085-06, bfm2001-3943, si-036-99]
bia2003-09306-c04-02->[at2009-0039, hf2000-0056, og-074-00]
fa8655-07-1-3087->[si-085-02, 2004-hum-353, si-085-07]
pr2008-0187->[0613-0312, si-016-08, og-005-00]
si-003-00->[0613-0312, 2004-hum-353, 2002-fqm-296]
otri-08-pc43->[at2009-0039, hf2000-0056, og-074-00]
es-0341-2005->[0613-0312, og-005-00, si-085-06]
acpai-2003-028->[pi-0551-2007, 015-04, si-048-04]
si-003-08->[2004-hum-353, 0613-0312, si-085-07]
0327-0196->[0613-0312, 2004-hum-353, 2002-fqm-296]
p052-08-e26->[si-004-01, es-032-2003, mtm2007-65909]
ti-343-2002->[si-004-01, es-032-2003, mtm2007-65909]
acpai-2003-032->[erbfmbict-972392, fis2009-09326, bfm2001-3943]
fis2005-01398->[si-016-08, at2009-0039, og-005-00]
es-0454-2009->[at2009-0039, 2002-fqm-296, si-016-08]
pro-33->[si-085-06, pi-0551-2007, si-085-02]
0311-0186->[pi060781, pi-0592-2009, 0613-0312]
0594-0308->[0613-0312, 2004-hum-353, 2002-fqm-296]
aya2009-14212-c05-04->[og-074-02, si-085-06, si-004-01]
bfu2005-06342->[mtm2007-65909, og-062-00, og-086-08]
otri-08-pc37->[at2009-0039, og-030-02, si-016-01]
og-041-04->[og-086-03, og-030-02, og-062-00]
a-1873-04->[si-004-01, es-032-2003, dpi2008-05818]
og-041-03->[si-048-04, si-131-06, mtm2007-65909]
og-041-05->[pi060781, pi-0592-2009, 0613-0312]
0246-0149->[si-085-02, 2004-hum-353, si-085-07]
p08-sej-04147->[si-085-02, 2004-hum-353, si-085-07]
pi-0538-2010->[0613-0312, og-030-07, si-085-06]
otri-08-pc32->[og-086-03, 015-04, pi-0551-2007]
es-0244-04->[pi060781, pi-0592-2009, 2002-fqm-296]
acpai-2003-016->[pi060781, pi-0592-2009, 2002-fqm-296]
es-0736-2009->[og-086-08, pi-0551-2007, og-062-00]
evr1-ct-2002-40028->[pi-0551-2007, si-085-06, si-085-02]
pitn-ga-2008-215080->[mtm2007-65909, og-062-00, og-086-08]
2006-cvi-284->[og-030-07, 0613-0312, si-016-08]
si-015-05->[at2009-0039, og-030-02, si-016-01]
sej2004-01820->[og-074-02, si-004-01, og-071-03]
si-015-04->[pi-0551-2007, 015-04, si-085-06]
0927-0409->[pi-0551-2007, 015-04, si-085-06]
si-015-03->[2002-fqm-296, si-131-07, at2009-0039]
1997-sej-104->[pi-0551-2007, og-030-02, og-062-00]
exc-2005-cvi-910->[0613-0312, 2004-hum-353, 2002-fqm-296]
si-084-02->[0019-0017, si-131-06, 0613-0312]
0672-0059->[0019-0017, si-131-06, 0613-0312]
0280-0137->[2002-fqm-296, 0613-0312, 2004-hum-353]
0427-0227->[si-004-01, si-085-02, og-086-08]
p038-09-e08->[pi-0551-2007, si-085-06, si-085-02]
otri-08-pc25->[0613-0312, si-016-08, og-030-07]
0655-0085->[si-085-06, erbfmbict-972392, fis2009-09326]
otri-08-pc29->[0019-0017, si-131-06, dpi2008-05818]
bso2003-00340->[0613-0312, og-030-07, si-016-08]
dpi2009-09961->[0613-0312, 2004-hum-353, si-085-07]
acc-1046-tep-2002->[at2009-0039, hf2000-0056, sej2005-24019-e]
pi-0425-2006->[si-085-06, si-016-08, 0613-0312]
otri-08-pc21->[si-004-01, dpi2008-05818, pi-0592-2009]
acpai-2003-058->[2002-fqm-296, si-131-07, at2009-0039]
og-053-04->[015-04, pi-0551-2007, si-085-06]
og-053-05->[si-004-01, og-086-08, mtm2007-65909]
aeci-2000-00000519->[mtm2007-65909, sr-0573-2008, og-086-08]
pi-0563-2009->[pi060781, pi-0592-2009, 2002-fqm-296]
acpai-2003-054->[si-016-08, og-005-00, 0613-0312]
og-053-08->[si-016-08, ren2002-10380-e, pi-0592-2009]
acpai-2003-050->[2002-fqm-296, 0613-0312, 2004-hum-353]
aeci-2000-00000517->[si-016-08, og-005-00, 0613-0312]
2000-cts-169->[pi060781, pi-0592-2009, 0613-0312]
aeci-2000-00000514->[si-004-01, dpi2008-05818, pi-0592-2009]
pi-0408-2007->[si-016-08, ren2002-10380-e, pi-0592-2009]
0516-0276->[si-085-02, 2004-hum-353, 0613-0312]
og-121-01->[og-062-00, og-030-02, agf99-0574-c02-01]
otri-08-pc13->[og-030-02, og-062-00, tin2007-67843-c06-03]
dpi2005-25241-e->[2002-fqm-296, si-016-08, si-131-07]
og-016-06->[pi-0551-2007, og-030-02, og-062-00]
pgc2000-2511-e->[0613-0312, og-030-07, si-016-08]
og-121-05->[si-004-01, erbfmbict-972392, fis2009-09326]
otri-08-pc17->[at2009-0039, hf2000-0056, sej2005-24019-e]
010021c1-cct001-04-00004->[pi060781, pi-0592-2009, 0613-0312]
og-121-03->[og-030-02, og-062-00, tin2007-67843-c06-03]
fbbva2004-09->[pi-0551-2007, 015-04, si-085-06]
es-0154-04->[0613-0312, si-016-08, og-030-07]
p042-10-e09->[2002-fqm-296, si-131-07, at2009-0039]
0894-0396->[0613-0312, si-016-08, og-030-07]
0731-0128->[si-085-06, 015-04, si-016-08]
invm pr105-07->[0613-0312, si-016-08, og-030-07]
dpi2003-05547-c02-02->[og-030-02, og-062-00, agf99-0574-c02-01]
0205-0125->[0019-0017, si-131-06, dpi2008-05818]
acpai-2003-042->[0019-0017, si-131-06, dpi2008-05818]
tin2004-21343-e->[mtm2007-65909, og-062-00, sr-0573-2008]
2002-cvi-107->[pi-0551-2007, si-085-02, si-085-06]
og-016-00->[si-131-06, 0019-0017, bfu2004-00076]
og-016-02->[0613-0312, si-016-08, og-030-07]
bqu2002-04364-c02-01->[si-004-01, dpi2008-05818, si-131-06]
p08-tic-03862->[si-004-01, mtm2007-65909, 2000-hum-616]
cgl2009-10577->[pi-0551-2007, 015-04, si-085-02]
tipo de proyecto-ayuda: ayudas a consolidación de grupos de la junta de andalucía->[si-085-06, pi-0551-2007, si-085-02]
0419-0084->[og-030-02, 0247-0060, og-062-00]
acc-387-cvi-2001->[0613-0312, 2004-hum-353, si-085-07]
rfcr-ct-2006-00006->[015-04, pi-0551-2007, si-085-06]
mtm2007-63432->[0613-0312, 2004-hum-353, dpi2008-05818]
si-039-01->[2002-fqm-296, 0613-0312, si-085-07]
si-039-05->[mtm2007-65909, si-048-04, si-131-06]
saf2003-00204->[0019-0017, si-131-06, dpi2008-05818]
2000-cts-186->[2004-hum-353, si-048-04, 0613-0312]
si-039-02->[at2009-0039, sej2005-24019-e, hf2000-0056]
mtm2006-03722->[si-004-01, dpi2008-05818, si-131-06]
si-060-02->[sr-0573-2008, mtm2007-65909, og-030-02]
acpai-2003-077->[pi060781, 2002-fqm-296, es-0063-2005]
ctq2008-06644-c02-02->[0613-0312, si-016-08, og-030-07]
si-039-07->[si-004-01, erbfmbict-972392, fis2009-09326]
og-097-00->[dpi2008-05818, 0613-0312, si-004-01]
og-097-07->[si-004-01, si-016-03, sr-0573-2008]
acpai-2003-070->[0613-0312, dpi2008-05818, si-004-01]
0683-0128->[si-004-01, si-016-03, sr-0573-2008]
bqu2001-2376->[pi060781, pi-0592-2009, 2002-fqm-296]
og-097-08->[mtm2007-65909, si-048-04, si-131-06]
pi-0457-2006->[si-085-06, pi-0551-2007, si-085-02]
pry023-93->[pi-0551-2007, si-085-02, si-085-06]
pr2008-0132->[si-016-08, og-005-00, 0613-0312]
si-060-08->[si-004-01, mtm2007-65909, 2000-hum-616]
pp2007-01-006->[0613-0312, si-016-08, og-030-07]
2006-cvi-242->[0613-0312, 2004-hum-353, dpi2008-05818]
imu2001-34-01b->[mtm2007-65909, si-048-04, si-131-06]
sn-0295-2008->[0613-0312, si-016-08, og-030-07]
acpai-2003-065->[si-004-01, dpi2008-05818, si-131-06]
mtm2004-20364-e->[si-004-01, si-016-03, sr-0573-2008]
pp2007-01-001->[si-004-01, erbfmbict-972392, fis2009-09326]
rd06-0001-0002->[0613-0312, dpi2008-05818, si-004-01]
tic2002-10786-e->[si-016-08, 2004-fqm-123, 0613-0312]
si-120-06->[0613-0312, dpi2008-05818, si-004-01]
p10-tic-5705->[0613-0312, dpi2008-05818, si-004-01]
si-072-00->[si-016-08, 0613-0312, og-030-07]
2007-hum-823->[si-085-06, bfm2001-3943, si-036-99]
bfm2002-03327->[si-131-06, es-0063-2005, si-048-04]
si-072-03->[pi060781, pi-0592-2009, dpi2008-05818]
intas99-1634->[ctq2007-28969-e, ren2002-10380-e, si-016-08]
es-0235-2004->[0613-0312, 2004-hum-353, si-085-07]
p09-rnm-5065->[mtm2007-65909, og-062-00, sr-0573-2008]
og-028-00->[2002-fqm-296, 0613-0312, 2004-hum-353]
ps09-01395->[pi060781, 2002-fqm-296, es-0063-2005]
1997-hum-585->[si-016-08, ren2002-10380-e, pi-0592-2009]
bha2000-1333->[pi-0551-2007, 015-04, si-085-06]
og-028-02->[erbfmbict-972392, si-004-01, fis2009-09326]
si-092-99->[og-074-02, si-004-01, og-071-03]
bio2001-2663->[si-016-08, ren2002-10380-e, pi-0592-2009]
cnvcl08-004->[si-004-01, si-016-03, sr-0573-2008]
og-028-05->[si-016-08, 2004-fqm-123, 0613-0312]
og-133-02->[ctq2007-28969-e, ren2002-10380-e, si-016-08]
ex2008-0249->[0019-0017, si-131-06, 0613-0312]
acpai-2003-099->[mtm2007-65909, si-048-04, 0019-0017]
hf2003-0247->[2002-fqm-296, 0613-0312, 2004-hum-353]
og-133-05->[at2009-0039, sej2005-24019-e, hf2000-0056]
acpai-2003-094->[si-131-06, es-0063-2005, si-048-04]
og-133-07->[si-016-08, at2009-0039, 2002-fqm-296]
invm a003-08->[0613-0312, dpi2008-05818, si-004-01]
e04d039216cr->[at2009-0039, sej2005-24019-e, hf2000-0056]
pi-0369-2008->[mtm2007-65909, sr-0573-2008, si-004-01]
mtm2009-12740-c03-02->[si-016-08, 0613-0312, og-030-07]
si-027-06->[mtm2007-65909, si-048-04, 0019-0017]
si-027-01->[0613-0312, og-030-07, si-016-08]
2005-hum-197->[pi060781, pi-0592-2009, 2002-fqm-296]
si-027-02->[mtm2007-65909, si-048-04, 0019-0017]
0222-0134->[mtm2007-65909, sr-0573-2008, si-004-01]
og-085-06->[0613-0312, dpi2008-05818, si-004-01]
og-048-98->[mtm2007-65909, og-062-00, sr-0573-2008]
2008-0559->[si-016-08, at2009-0039, 2002-fqm-296]
2000-cts-197->[si-085-06, pi-0551-2007, si-085-02]
og-048-99->[0613-0312, 2004-hum-353, si-016-08]
1997-hum-107->[2002-fqm-296, 0613-0312, 2004-hum-353]
acpai-2003-083->[erbfmbict-972392, si-004-01, fis2009-09326]
si-072-07->[pi-0551-2007, 015-04, si-085-06]
saf2004-00227->[2004-hum-353, 0613-0312, si-048-04]
og-090-03->[0613-0312, si-016-08, si-085-06]
og-090-01->[at2009-0039, sej2005-24019-e, hf2000-0056]
0928-0409->[og-074-02, si-004-01, bfm2001-3943]
dpi2010-21589-c05-01->[at2009-0039, hf2000-0056, pi-0551-2007]
mtm2005-24571-e->[0613-0312, 2004-hum-353, 2002-fqm-296]
og-170-07->[at2009-0039, sej2005-24019-e, hf2000-0056]
ayud-infn06-001->[pi060781, pi-0592-2009, 2002-fqm-296]
bfu2010-15713->[si-004-01, mtm2007-65909, 2000-hum-616]
es-0030-04->[pi-0551-2007, si-085-06, si-004-01]
es-0154-2004->[pi-0551-2007, 015-04, si-085-06]
si-035-01->[si-016-08, 0613-0312, og-030-07]
otri-06-ct25->[at2009-0039, sej2005-24019-e, hf2000-0056]
bfu2009-12307->[ctq2007-28969-e, ren2002-10380-e, si-016-08]
si-004-010->[0613-0312, 2004-hum-353, 2002-fqm-296]
2000-cvi-239->[si-131-06, si-048-04, es-0063-2005]
otri-06-ct21->[si-016-08, 0613-0312, og-030-07]
otri-06-ct22->[si-131-06, si-048-04, es-0063-2005]
ren2001-4269-e-ant->[mtm2007-65909, og-062-00, og-030-02]
bfu2010-15708->[ctq2007-28969-e, ren2002-10380-e, si-016-08]
0589-0230->[0613-0312, si-016-08, og-030-07]
bio2004-03455-c02-02->[mtm2007-65909, si-048-04, 0019-0017]
og-008-02->[pi060781, 2002-fqm-296, 2004-hum-353]
og-008-03->[at2009-0039, hf2000-0056, pi-0551-2007]
pi-0523-2007->[2002-fqm-296, 0613-0312, si-085-07]
otri-06-ct18->[si-016-08, 2004-fqm-123, 0613-0312]
og-008-06->[pi-0592-2009, pi060781, dpi2008-05818]
og-008-07->[0019-0017, si-131-06, 0613-0312]
og-008-08->[0613-0312, 2004-hum-353, 2002-fqm-296]
otri-06-ct15->[erbfmbict-972392, si-004-01, fis2009-09326]
og-182-07->[0019-0017, bfu2004-00076, si-131-06]
otri-06-ct10->[pi-0551-2007, 015-04, si-085-06]
otri-06-ct11->[2002-fqm-296, 0613-0312, si-085-07]
0555-0184->[pi-0592-2009, pi060781, dpi2008-05818]
pi-0498-2006->[2004-hum-353, si-048-04, 0613-0312]
og-101-07->[og-030-02, agf99-0574-c02-01, og-062-00]
og-101-04->[ctq2007-28969-e, ren2002-10380-e, si-016-08]
dpi2006-27208-e->[si-131-06, si-048-04, es-0063-2005]
2008999001223498->[si-131-06, si-048-04, es-0063-2005]
og-101-00->[pi-0592-2009, pi060781, dpi2008-05818]
og-157-07->[si-004-01, mtm2007-65909, 2000-hum-616]
2000-cvi-257->[ctq2007-28969-e, ren2002-10380-e, si-016-08]
og-041-99->[si-004-01, si-016-03, sr-0573-2008]
dpi2006-05045->[0019-0017, si-131-06, 0613-0312]
otri-06-ct02->[at2009-0039, hf2000-0056, pi-0551-2007]
mtm2004-07203-c02-01->[erbfmbict-972392, si-004-01, fis2009-09326]
0040-0032->[2004-hum-353, 0613-0312, 2002-fqm-296]
0972-0048->[ctq2007-28969-e, ren2002-10380-e, og-030-07]
0935-0414->[pi060781, pi-0592-2009, 2002-fqm-296]
p09-agr-4597->[pi-0551-2007, si-085-06, si-004-01]
si-023-00->[pi-0551-2007, 015-04, og-071-03]
200899900441575->[0613-0312, dpi2008-05818, si-004-01]
p07-tic-02476->[si-016-08, 0613-0312, 2004-fqm-123]
si-023-04->[pi-0551-2007, 015-04, og-071-03]
bio2005-06343-c02-01->[si-004-01, mtm2007-65909, si-016-03]
0657-0329->[erbfmbict-972392, fis2009-09326, bfm2001-3943]
dpi2004-02902->[og-074-02, bfm2001-3943, si-004-01]
si-023-08->[0019-0017, si-131-06, dpi2008-05818]
pi-0280-2010->[si-016-08, 0613-0312, 2004-fqm-123]
og-089-08->[si-004-01, mtm2007-65909, si-016-03]
agl2008-02475->[si-016-08, ren2002-10380-e, 0613-0312]
tsi-020100-2008-258->[si-004-01, mtm2007-65909, si-016-03]
es-0262-2001->[si-004-01, si-016-03, sr-0573-2008]
otri-hum-423->[si-004-01, mtm2007-65909, si-016-03]
og-033-07->[bfm2001-3943, fis2009-09326, si-036-99]
edu2008-06511-c02-01->[at2009-0039, hf2000-0056, og-074-00]
acc-359-hum-2001->[si-016-08, 0613-0312, 2004-fqm-123]
og-033-01->[2004-hum-353, 0613-0312, si-131-06]
pi-0192-2007->[015-04, 0613-0312, si-016-08]
0893-0335->[mtm2007-65909, sr-0573-2008, si-004-01]
jls-2006-fpc-24-30ce-0090244-00-45->[015-04, pi-0551-2007, og-071-03]
ti-352-2003->[pi-0551-2007, 015-04, og-071-03]
si-080-04->[0613-0312, pi060781, pi-0592-2009]
0484-0005->[si-016-08, 2002-fqm-296, si-131-07]
si-139-06->[2004-hum-353, 015-04, 2002-fqm-296]
si-059-03->[2004-hum-353, 015-04, 2002-fqm-296]
si-059-02->[si-016-08, 0613-0312, og-030-07]
si-059-01->[mtm2007-65909, sr-0573-2008, si-004-01]
96-02->[si-131-06, bfu2004-00076, bfm2001-3943]
bfu2004-00350->[015-04, 0613-0312, si-016-08]
0303-0181->[0613-0312, si-016-08, og-030-07]
bio2006-27049-e->[015-04, 0613-0312, si-016-08]
2003-fqm-109->[si-016-08, 2002-fqm-296, si-131-07]
pfc2005-1120->[015-04, pi-0551-2007, og-071-03]
2000-hum-107->[pi-0551-2007, 015-04, og-071-03]
bio2003-07172->[pi060781, 2002-fqm-296, 2004-hum-353]
otri-2002-enc-sect-04->[bfm2001-3943, fis2009-09326, si-036-99]
ti-068-2002->[0613-0312, si-016-08, og-030-07]
2004-hum-633->[2002-fqm-296, 0613-0312, 2004-hum-353]
p05-rnm-1197->[at2009-0039, hf2000-0056, sej2005-24019-e]
mda->[bfu2004-00076, si-131-06, fis2009-09326]
es-0689-2009->[og-074-02, bfm2001-3943, si-004-01]
0404-0088->[pi060781, 2002-fqm-296, 2004-hum-353]
og-077-05->[si-016-08, 2002-fqm-296, si-131-07]
1fd97-0566->[og-062-00, sr-0573-2008, mtm2007-65909]
si-0201-2008->[bfm2001-3943, fis2009-09326, si-036-99]
qlk3-ct-1999-00041->[si-004-01, mtm2007-65909, si-016-03]
si-080-01->[2004-hum-353, si-048-04, 0613-0312]
pc2005-002->[pi-0551-2007, 015-04, og-071-03]
si-107-04->[pi-0551-2007, 015-04, og-071-03]
og-077-07->[si-004-01, sr-0573-2008, si-016-03]
si-047-01->[og-062-00, sr-0573-2008, mtm2007-65909]
fair6-ct98-4140->[at2009-0039, hf2000-0056, og-074-00]
og-021-05->[si-048-04, mtm2007-65909, 0019-0017]
si-047-05->[0613-0312, 2004-hum-353, 2002-fqm-296]
sej2005-24674-e->[og-074-02, og-030-02, 015-04]
0775-0223->[si-016-08, 0613-0312, og-030-07]
si-047-06->[pi-0551-2007, 015-04, og-071-03]
si-047-08->[at2009-0039, sej2005-24019-e, hf2000-0056]
og-021-01->[si-016-08, 0613-0312, 2004-fqm-123]
0584-0306->[si-016-08, og-030-07, 0613-0312]
og-021-04->[at2009-0039, hf2000-0056, og-074-00]
og-073-98->[0613-0312, pi060781, pi-0592-2009]
dpi2002-10929-e->[0613-0312, pi060781, pi-0592-2009]
og-125-06->[0613-0312, dpi2008-05818, si-004-01]
pi030177->[0613-0312, 2004-fqm-123, 2004-hum-353]
si-0507-2006->[og-030-02, agf99-0574-c02-01, og-062-00]
2005-hum-110->[0613-0312, 2004-hum-353, si-131-06]
og-125-02->[sr-0573-2008, mtm2007-65909, si-004-01]
fis2004-00495->[2002-fqm-296, at2009-0039, si-016-08]
si-092-04->[0613-0312, dpi2008-05818, si-004-01]
fis- 00-0005-02->[si-131-06, ctq2007-28969-e, bfu2004-00076]
p06-sej-02257->[si-048-04, mtm2007-65909, 0019-0017]
univer08-2008-41-0006->[0613-0312, dpi2008-05818, si-004-01]
dt-318-04->[0613-0312, si-004-01, dpi2008-05818]
og-125-01->[0019-0017, si-131-06, dpi2008-05818]
dpi2001-5428-e->[0613-0312, 2004-hum-353, 2002-fqm-296]
si-112-06->[0613-0312, dpi2008-05818, si-004-01]
acc-754-fqm-2002->[sr-0573-2008, mtm2007-65909, si-004-01]
hf2002-0097->[0613-0312, dpi2008-05818, si-004-01]
ren2003-01650->[2002-fqm-296, 0613-0312, 2004-hum-353]
es-0021-04->[si-016-08, si-131-07, 2002-fqm-296]
si-055-05->[og-062-00, sr-0573-2008, mtm2007-65909]
imu2004-05-04->[at2009-0039, sej2005-24019-e, hf2000-0056]
hum2006-13869->[si-016-08, 2002-fqm-296, at2009-0039]
sub08-p07-rnm-02869->[og-030-07, si-016-08, 0613-0312]
2009-fqm-119->[og-030-02, tin2007-67843-c06-03, og-074-02]
0215-0130->[si-131-06, ctq2007-28969-e, bfu2004-00076]
si-055-01->[2004-hum-353, 2002-fqm-296, 0613-0312]
pi-0384-2008->[mtm2007-65909, sr-0573-2008, si-004-01]
acc-775-hum-2002->[0613-0312, 2004-hum-353, 015-04]
der2010-18571->[bfu2004-00076, bfm2001-3943, si-131-06]
si-112-05->[bfm2001-3943, fis2009-09326, si-036-99]
pi-0452-2006->[at2009-0039, si-131-06, sej2005-24019-e]
tin2010-12312-e->[og-074-02, bfm2001-3943, si-004-01]
og-081-08->[si-004-01, si-016-03, sr-0573-2008]
p050.1-07-e09->[og-074-02, bfm2001-3943, si-004-01]
sn-0391-2006->[si-048-04, mtm2007-65909, si-131-06]
0829-0380->[si-131-06, dpi2008-05818, 0613-0312]
og-093-03->[si-016-08, 2004-fqm-123, 0613-0312]
bia2006-27043-e->[si-004-01, dpi2008-05818, si-131-06]
acc-356-cvi-2001->[0613-0312, pi-0592-2009, pi060781]
og-093-04->[pi-0551-2007, 015-04, si-016-08]
pi052028->[og-074-02, bfm2001-3943, si-004-01]
0620-0160->[si-131-06, dpi2008-05818, 0613-0312]
0454-0101->[2002-fqm-296, at2009-0039, si-016-08]
0063-0002->[si-004-01, sr-0573-2008, mtm2007-65909]
2003-fqm-143->[015-04, pi-0551-2007, og-071-03]
edu2009-07091-e->[pi-0551-2007, 015-04, og-071-03]
si-124-07->[0613-0312, pi-0592-2009, pi060781]
pi-0548-2007->[pi-0551-2007, 015-04, og-071-03]
si-067-06->[og-030-02, tin2007-67843-c06-03, og-074-02]
sub-ayunt-001-2006->[si-016-08, 0613-0312, 2004-fqm-123]
si-067-08->[2004-hum-353, 0613-0312, 2002-fqm-296]
0172-0110->[si-016-08, at2009-0039, 2002-fqm-296]
si-067-03->[bfm2001-3943, bfu2004-00076, si-131-06]
0540-0287->[si-016-08, 0613-0312, 2004-fqm-123]
si-124-05->[bfm2001-3943, fis2009-09326, si-036-99]
0080-0019->[0613-0312, dpi2008-05818, si-004-01]
ctq2007-66157->[si-016-08, 2002-fqm-296, si-131-07]
sbpi08-001->[si-016-08, 2002-fqm-296, si-131-07]
ipt-010000-2010-026->[si-016-08, 0613-0312, 2004-fqm-123]
a-1304-03->[2002-fqm-296, 0613-0312, 2004-hum-353]
og-137-06->[at2009-0039, hf2000-0056, sej2005-24019-e]
si-100-05->[si-048-04, mtm2007-65909, si-131-06]
si-043-07->[2004-hum-353, 0613-0312, 2002-fqm-296]
si-043-08->[fis2009-09326, bfm2001-3943, si-036-99]
pi-0671-2007->[2004-hum-353, pi-0592-2009, 2002-fqm-296]
og-137-07->[0613-0312, 2004-hum-353, 2002-fqm-296]
si-043-04->[0613-0312, 2004-hum-353, 2002-fqm-296]
