0858-0365,p10-tep-5984,5.0
0858-0365,bfu2010-15690,2.0
agl2010-21982-c02-01,p10-tep-5984,0.0
agl2010-21982-c02-01,bfu2010-15690,0.0
ffi2010-19022,p10-tep-5984,2.0
ffi2010-19022,bfu2010-15690,3.0
p10-tic-6220,p10-tep-5984,0.0
p10-tic-6220,bfu2010-15690,3.0
p052-08-e26,p10-tep-5984,0.0
p052-08-e26,bfu2010-15690,3.0
otri-08-fcie44,p10-tep-5984,5.0
otri-08-fcie44,bfu2010-15690,2.0
p10-tep-6412,p10-tep-5984,0.0
p10-tep-6412,bfu2010-15690,0.0
pro-050,0761-0145,0.0
0815-0378,pro-050,3.0
0815-0378,0761-0145,5.0
otri-08-fcie42,pro-050,0.0
otri-08-fcie42,0761-0145,5.0
0863-0011,pro-050,2.0
0863-0011,0761-0145,5.0
p011-08-e15,pro-050,5.0
p011-08-e15,0761-0145,2.0
0886-0060,pro-050,0.0
0886-0060,0761-0145,5.0
0858-0365,pro-050,2.0
0858-0365,0761-0145,2.0
agl2010-21982-c02-01,pro-050,3.0
agl2010-21982-c02-01,0761-0145,0.0
ffi2010-19022,pro-050,5.0
ffi2010-19022,0761-0145,0.0
p10-tic-6220,pro-050,3.0
p10-tic-6220,0761-0145,0.0
p052-08-e26,pro-050,3.0
p052-08-e26,0761-0145,0.0
otri-08-fcie44,pro-050,2.0
otri-08-fcie44,0761-0145,5.0
p10-tep-6412,pro-050,3.0
p10-tep-6412,0761-0145,3.0
p055-08-e05,0790-0370,2.0
pi-0398-2010,p055-08-e05,0.0
pi-0398-2010,0790-0370,2.0
0829-0380,p055-08-e05,0.0
0829-0380,0790-0370,2.0
0815-0378,p055-08-e05,5.0
0815-0378,0790-0370,3.0
otri-08-fcie42,p055-08-e05,0.0
otri-08-fcie42,0790-0370,3.0
0863-0011,p055-08-e05,0.0
0863-0011,0790-0370,2.0
p011-08-e15,p055-08-e05,5.0
p011-08-e15,0790-0370,2.0
0886-0060,p055-08-e05,0.0
0886-0060,0790-0370,2.0
0858-0365,p055-08-e05,0.0
0858-0365,0790-0370,0.0
agl2010-21982-c02-01,p055-08-e05,5.0
agl2010-21982-c02-01,0790-0370,2.0
ffi2010-19022,p055-08-e05,5.0
ffi2010-19022,0790-0370,3.0
p10-tic-6220,p055-08-e05,5.0
p10-tic-6220,0790-0370,3.0
p052-08-e26,p055-08-e05,5.0
p052-08-e26,0790-0370,3.0
otri-08-fcie44,p055-08-e05,0.0
otri-08-fcie44,0790-0370,2.0
p10-tep-6412,p055-08-e05,5.0
p10-tep-6412,0790-0370,3.0
p10-fqm-5735,0808-0010,0.0
0858-0365,p10-fqm-5735,2.0
0858-0365,0808-0010,0.0
pi-0398-2010,p10-fqm-5735,2.0
pi-0398-2010,0808-0010,3.0
0829-0380,p10-fqm-5735,0.0
0829-0380,0808-0010,3.0
0815-0378,p10-fqm-5735,2.0
0815-0378,0808-0010,5.0
otri-08-fcie42,p10-fqm-5735,3.0
otri-08-fcie42,0808-0010,3.0
0863-0011,p10-fqm-5735,2.0
0863-0011,0808-0010,3.0
p011-08-e15,p10-fqm-5735,2.0
p011-08-e15,0808-0010,2.0
0886-0060,p10-fqm-5735,2.0
0886-0060,0808-0010,3.0
agl2010-21982-c02-01,p10-fqm-5735,2.0
agl2010-21982-c02-01,0808-0010,2.0
ffi2010-19022,p10-fqm-5735,2.0
ffi2010-19022,0808-0010,2.0
p10-tic-6220,p10-fqm-5735,2.0
p10-tic-6220,0808-0010,2.0
p052-08-e26,p10-fqm-5735,3.0
p052-08-e26,0808-0010,2.0
otri-08-fcie44,p10-fqm-5735,2.0
otri-08-fcie44,0808-0010,3.0
p10-tep-6412,p10-fqm-5735,0.0
p10-tep-6412,0808-0010,5.0
p005-08-e15,ffi2010-11796-e,2.0
0858-0365,p005-08-e15,2.0
0858-0365,ffi2010-11796-e,2.0
0829-0380,p005-08-e15,2.0
0829-0380,ffi2010-11796-e,3.0
pi-0398-2010,p005-08-e15,3.0
pi-0398-2010,ffi2010-11796-e,2.0
0815-0378,p005-08-e15,3.0
0815-0378,ffi2010-11796-e,3.0
otri-08-fcie42,p005-08-e15,3.0
otri-08-fcie42,ffi2010-11796-e,2.0
0863-0011,p005-08-e15,3.0
0863-0011,ffi2010-11796-e,3.0
p011-08-e15,p005-08-e15,2.0
p011-08-e15,ffi2010-11796-e,3.0
0886-0060,p005-08-e15,3.0
0886-0060,ffi2010-11796-e,2.0
agl2010-21982-c02-01,p005-08-e15,2.0
agl2010-21982-c02-01,ffi2010-11796-e,2.0
ffi2010-19022,p005-08-e15,0.0
ffi2010-19022,ffi2010-11796-e,3.0
p10-tic-6220,p005-08-e15,0.0
p10-tic-6220,ffi2010-11796-e,2.0
p052-08-e26,p005-08-e15,2.0
p052-08-e26,ffi2010-11796-e,2.0
otri-08-fcie44,p005-08-e15,3.0
otri-08-fcie44,ffi2010-11796-e,3.0
p10-tep-6412,p005-08-e15,2.0
p10-tep-6412,ffi2010-11796-e,3.0
jc2010-0006,jc2010-0005,0.0
0815-0378,jc2010-0006,2.0
0815-0378,jc2010-0005,2.0
pi-0398-2010,jc2010-0006,2.0
pi-0398-2010,jc2010-0005,0.0
0858-0365,jc2010-0006,5.0
0858-0365,jc2010-0005,0.0
0829-0380,jc2010-0006,3.0
0829-0380,jc2010-0005,0.0
otri-08-fcie42,jc2010-0006,2.0
otri-08-fcie42,jc2010-0005,0.0
0863-0011,jc2010-0006,5.0
0863-0011,jc2010-0005,0.0
p011-08-e15,jc2010-0006,5.0
p011-08-e15,jc2010-0005,2.0
0886-0060,jc2010-0006,2.0
0886-0060,jc2010-0005,0.0
agl2010-21982-c02-01,jc2010-0006,0.0
agl2010-21982-c02-01,jc2010-0005,5.0
ffi2010-19022,jc2010-0006,3.0
ffi2010-19022,jc2010-0005,2.0
p10-tic-6220,jc2010-0006,0.0
p10-tic-6220,jc2010-0005,2.0
p052-08-e26,jc2010-0006,0.0
p052-08-e26,jc2010-0005,5.0
otri-08-fcie44,jc2010-0006,5.0
otri-08-fcie44,jc2010-0005,0.0
p10-tep-6412,jc2010-0006,0.0
p10-tep-6412,jc2010-0005,2.0
jc2010-0126,tin2010-11890-e,2.0
0815-0378,jc2010-0126,0.0
0815-0378,tin2010-11890-e,3.0
0829-0380,jc2010-0126,0.0
0829-0380,tin2010-11890-e,0.0
pi-0398-2010,jc2010-0126,0.0
pi-0398-2010,tin2010-11890-e,3.0
0858-0365,jc2010-0126,0.0
0858-0365,tin2010-11890-e,3.0
otri-08-fcie42,jc2010-0126,0.0
otri-08-fcie42,tin2010-11890-e,3.0
0863-0011,jc2010-0126,0.0
0863-0011,tin2010-11890-e,3.0
p011-08-e15,jc2010-0126,0.0
p011-08-e15,tin2010-11890-e,3.0
0886-0060,jc2010-0126,0.0
0886-0060,tin2010-11890-e,3.0
agl2010-21982-c02-01,jc2010-0126,5.0
agl2010-21982-c02-01,tin2010-11890-e,2.0
ffi2010-19022,jc2010-0126,0.0
ffi2010-19022,tin2010-11890-e,0.0
p10-tic-6220,jc2010-0126,0.0
p10-tic-6220,tin2010-11890-e,0.0
p052-08-e26,jc2010-0126,5.0
p052-08-e26,tin2010-11890-e,2.0
otri-08-fcie44,jc2010-0126,0.0
otri-08-fcie44,tin2010-11890-e,3.0
p10-tep-6412,jc2010-0126,0.0
p10-tep-6412,tin2010-11890-e,0.0
otri-08-fcie36,otri-08-fcie39,3.0
0886-0060,otri-08-fcie36,3.0
0886-0060,otri-08-fcie39,3.0
pi-0398-2010,otri-08-fcie36,3.0
pi-0398-2010,otri-08-fcie39,3.0
0815-0378,otri-08-fcie36,5.0
0815-0378,otri-08-fcie39,3.0
0829-0380,otri-08-fcie36,0.0
0829-0380,otri-08-fcie39,0.0
0858-0365,otri-08-fcie36,3.0
0858-0365,otri-08-fcie39,3.0
otri-08-fcie42,otri-08-fcie36,3.0
otri-08-fcie42,otri-08-fcie39,5.0
0863-0011,otri-08-fcie36,3.0
0863-0011,otri-08-fcie39,3.0
p011-08-e15,otri-08-fcie36,5.0
p011-08-e15,otri-08-fcie39,3.0
agl2010-21982-c02-01,otri-08-fcie36,2.0
agl2010-21982-c02-01,otri-08-fcie39,0.0
ffi2010-19022,otri-08-fcie36,2.0
ffi2010-19022,otri-08-fcie39,2.0
p10-tic-6220,otri-08-fcie36,2.0
p10-tic-6220,otri-08-fcie39,2.0
p052-08-e26,otri-08-fcie36,2.0
p052-08-e26,otri-08-fcie39,2.0
otri-08-fcie44,otri-08-fcie36,3.0
otri-08-fcie44,otri-08-fcie39,3.0
p10-tep-6412,otri-08-fcie36,2.0
p10-tep-6412,otri-08-fcie39,0.0
0752-0356,rta2010-00064-c04-02,3.0
0886-0060,0752-0356,0.0
0886-0060,rta2010-00064-c04-02,2.0
0829-0380,0752-0356,0.0
0829-0380,rta2010-00064-c04-02,2.0
pi-0398-2010,0752-0356,0.0
pi-0398-2010,rta2010-00064-c04-02,2.0
0815-0378,0752-0356,3.0
0815-0378,rta2010-00064-c04-02,3.0
0858-0365,0752-0356,0.0
0858-0365,rta2010-00064-c04-02,0.0
otri-08-fcie42,0752-0356,2.0
otri-08-fcie42,rta2010-00064-c04-02,3.0
0863-0011,0752-0356,0.0
0863-0011,rta2010-00064-c04-02,2.0
p011-08-e15,0752-0356,3.0
p011-08-e15,rta2010-00064-c04-02,2.0
agl2010-21982-c02-01,0752-0356,3.0
agl2010-21982-c02-01,rta2010-00064-c04-02,2.0
ffi2010-19022,0752-0356,5.0
ffi2010-19022,rta2010-00064-c04-02,3.0
p10-tic-6220,0752-0356,5.0
p10-tic-6220,rta2010-00064-c04-02,3.0
p052-08-e26,0752-0356,5.0
p052-08-e26,rta2010-00064-c04-02,3.0
otri-08-fcie44,0752-0356,0.0
otri-08-fcie44,rta2010-00064-c04-02,2.0
p10-tep-6412,0752-0356,3.0
p10-tep-6412,rta2010-00064-c04-02,3.0
otri-08-fcie33,mtm2010-09259-e,0.0
p011-08-e15,otri-08-fcie33,3.0
p011-08-e15,mtm2010-09259-e,2.0
pi-0398-2010,otri-08-fcie33,2.0
pi-0398-2010,mtm2010-09259-e,2.0
0886-0060,otri-08-fcie33,2.0
0886-0060,mtm2010-09259-e,2.0
0829-0380,otri-08-fcie33,2.0
0829-0380,mtm2010-09259-e,2.0
0815-0378,otri-08-fcie33,2.0
0815-0378,mtm2010-09259-e,3.0
0858-0365,otri-08-fcie33,3.0
0858-0365,mtm2010-09259-e,0.0
otri-08-fcie42,otri-08-fcie33,3.0
otri-08-fcie42,mtm2010-09259-e,2.0
0863-0011,otri-08-fcie33,3.0
0863-0011,mtm2010-09259-e,2.0
agl2010-21982-c02-01,otri-08-fcie33,0.0
agl2010-21982-c02-01,mtm2010-09259-e,3.0
ffi2010-19022,otri-08-fcie33,3.0
ffi2010-19022,mtm2010-09259-e,2.0
p10-tic-6220,otri-08-fcie33,2.0
p10-tic-6220,mtm2010-09259-e,2.0
p052-08-e26,otri-08-fcie33,2.0
p052-08-e26,mtm2010-09259-e,3.0
otri-08-fcie44,otri-08-fcie33,3.0
otri-08-fcie44,mtm2010-09259-e,2.0
p10-tep-6412,otri-08-fcie33,0.0
p10-tep-6412,mtm2010-09259-e,3.0
pro-27,0823-0056,0.0
p011-08-e15,pro-27,2.0
p011-08-e15,0823-0056,3.0
0829-0380,pro-27,0.0
0829-0380,0823-0056,3.0
pi-0398-2010,pro-27,0.0
pi-0398-2010,0823-0056,0.0
0886-0060,pro-27,0.0
0886-0060,0823-0056,0.0
0815-0378,pro-27,2.0
0815-0378,0823-0056,0.0
0858-0365,pro-27,0.0
0858-0365,0823-0056,3.0
otri-08-fcie42,pro-27,0.0
otri-08-fcie42,0823-0056,2.0
0863-0011,pro-27,0.0
0863-0011,0823-0056,3.0
agl2010-21982-c02-01,pro-27,5.0
agl2010-21982-c02-01,0823-0056,0.0
ffi2010-19022,pro-27,2.0
ffi2010-19022,0823-0056,5.0
p10-tic-6220,pro-27,2.0
p10-tic-6220,0823-0056,2.0
p052-08-e26,pro-27,5.0
p052-08-e26,0823-0056,2.0
otri-08-fcie44,pro-27,0.0
otri-08-fcie44,0823-0056,3.0
p10-tep-6412,pro-27,2.0
p10-tep-6412,0823-0056,0.0
tin2010-20057-c03-02,bfu2010-15713,2.0
otri-08-pc37,tin2010-20057-c03-02,0.0
otri-08-pc37,bfu2010-15713,3.0
pro-reta,tin2010-20057-c03-02,3.0
pro-reta,bfu2010-15713,0.0
p011-08-e15,tin2010-20057-c03-02,2.0
p011-08-e15,bfu2010-15713,5.0
0829-0380,tin2010-20057-c03-02,3.0
0829-0380,bfu2010-15713,0.0
pi-0398-2010,tin2010-20057-c03-02,3.0
pi-0398-2010,bfu2010-15713,3.0
0886-0060,tin2010-20057-c03-02,3.0
0886-0060,bfu2010-15713,3.0
0815-0378,tin2010-20057-c03-02,5.0
0815-0378,bfu2010-15713,5.0
0858-0365,tin2010-20057-c03-02,0.0
0858-0365,bfu2010-15713,3.0
otri-08-fcie42,tin2010-20057-c03-02,3.0
otri-08-fcie42,bfu2010-15713,3.0
0863-0011,tin2010-20057-c03-02,3.0
0863-0011,bfu2010-15713,3.0
agl2010-21982-c02-01,tin2010-20057-c03-02,2.0
agl2010-21982-c02-01,bfu2010-15713,2.0
ffi2010-19022,tin2010-20057-c03-02,2.0
ffi2010-19022,bfu2010-15713,2.0
p10-tic-6220,tin2010-20057-c03-02,2.0
p10-tic-6220,bfu2010-15713,2.0
p052-08-e26,tin2010-20057-c03-02,2.0
p052-08-e26,bfu2010-15713,2.0
otri-08-fcie44,tin2010-20057-c03-02,3.0
otri-08-fcie44,bfu2010-15713,3.0
p10-tep-6412,tin2010-20057-c03-02,5.0
p10-tep-6412,bfu2010-15713,2.0
conv2010-004,0725-0343,2.0
p10-tep-6412,conv2010-004,5.0
p10-tep-6412,0725-0343,2.0
otri-08-pc37,conv2010-004,0.0
otri-08-pc37,0725-0343,2.0
pro-reta,conv2010-004,2.0
pro-reta,0725-0343,0.0
p011-08-e15,conv2010-004,3.0
p011-08-e15,0725-0343,3.0
0829-0380,conv2010-004,2.0
0829-0380,0725-0343,0.0
pi-0398-2010,conv2010-004,2.0
pi-0398-2010,0725-0343,2.0
0886-0060,conv2010-004,2.0
0886-0060,0725-0343,2.0
0815-0378,conv2010-004,5.0
0815-0378,0725-0343,3.0
0858-0365,conv2010-004,0.0
0858-0365,0725-0343,2.0
otri-08-fcie42,conv2010-004,2.0
otri-08-fcie42,0725-0343,2.0
0863-0011,conv2010-004,2.0
0863-0011,0725-0343,2.0
agl2010-21982-c02-01,conv2010-004,3.0
agl2010-21982-c02-01,0725-0343,3.0
ffi2010-19022,conv2010-004,3.0
ffi2010-19022,0725-0343,2.0
p10-tic-6220,conv2010-004,3.0
p10-tic-6220,0725-0343,2.0
p052-08-e26,conv2010-004,3.0
p052-08-e26,0725-0343,3.0
otri-08-fcie44,conv2010-004,2.0
otri-08-fcie44,0725-0343,2.0
mtm2010-15592,0881-0159,2.0
p10-tep-6412,mtm2010-15592,2.0
p10-tep-6412,0881-0159,0.0
pro-reta,mtm2010-15592,2.0
pro-reta,0881-0159,2.0
otri-08-pc37,mtm2010-15592,3.0
otri-08-pc37,0881-0159,3.0
p011-08-e15,mtm2010-15592,5.0
p011-08-e15,0881-0159,2.0
0829-0380,mtm2010-15592,2.0
0829-0380,0881-0159,2.0
pi-0398-2010,mtm2010-15592,2.0
pi-0398-2010,0881-0159,0.0
0886-0060,mtm2010-15592,2.0
0886-0060,0881-0159,0.0
0815-0378,mtm2010-15592,3.0
0815-0378,0881-0159,0.0
0858-0365,mtm2010-15592,3.0
0858-0365,0881-0159,2.0
otri-08-fcie42,mtm2010-15592,2.0
otri-08-fcie42,0881-0159,2.0
0863-0011,mtm2010-15592,3.0
0863-0011,0881-0159,2.0
agl2010-21982-c02-01,mtm2010-15592,2.0
agl2010-21982-c02-01,0881-0159,2.0
ffi2010-19022,mtm2010-15592,3.0
ffi2010-19022,0881-0159,3.0
p10-tic-6220,mtm2010-15592,2.0
p10-tic-6220,0881-0159,2.0
p052-08-e26,mtm2010-15592,2.0
p052-08-e26,0881-0159,3.0
otri-08-fcie44,mtm2010-15592,3.0
otri-08-fcie44,0881-0159,2.0
es-0173-2010,pi-0484-2010,2.0
otri-08-fcie44,es-0173-2010,5.0
otri-08-fcie44,pi-0484-2010,2.0
otri-08-pc37,es-0173-2010,3.0
otri-08-pc37,pi-0484-2010,2.0
p10-tep-6412,es-0173-2010,2.0
p10-tep-6412,pi-0484-2010,3.0
pro-reta,es-0173-2010,5.0
pro-reta,pi-0484-2010,2.0
p011-08-e15,es-0173-2010,3.0
p011-08-e15,pi-0484-2010,5.0
0829-0380,es-0173-2010,5.0
0829-0380,pi-0484-2010,2.0
pi-0398-2010,es-0173-2010,2.0
pi-0398-2010,pi-0484-2010,0.0
0886-0060,es-0173-2010,2.0
0886-0060,pi-0484-2010,0.0
0815-0378,es-0173-2010,2.0
0815-0378,pi-0484-2010,3.0
0858-0365,es-0173-2010,3.0
0858-0365,pi-0484-2010,2.0
otri-08-fcie42,es-0173-2010,2.0
otri-08-fcie42,pi-0484-2010,0.0
0863-0011,es-0173-2010,5.0
0863-0011,pi-0484-2010,2.0
agl2010-21982-c02-01,es-0173-2010,0.0
agl2010-21982-c02-01,pi-0484-2010,3.0
ffi2010-19022,es-0173-2010,3.0
ffi2010-19022,pi-0484-2010,5.0
p10-tic-6220,es-0173-2010,0.0
p10-tic-6220,pi-0484-2010,3.0
p052-08-e26,es-0173-2010,0.0
p052-08-e26,pi-0484-2010,3.0
0769-0178,otri-08-oe21,3.0
otri-08-fcie44,0769-0178,2.0
otri-08-fcie44,otri-08-oe21,3.0
pro-reta,0769-0178,0.0
pro-reta,otri-08-oe21,2.0
otri-08-pc37,0769-0178,2.0
otri-08-pc37,otri-08-oe21,3.0
p10-tep-6412,0769-0178,0.0
p10-tep-6412,otri-08-oe21,0.0
p011-08-e15,0769-0178,2.0
p011-08-e15,otri-08-oe21,3.0
0829-0380,0769-0178,0.0
0829-0380,otri-08-oe21,2.0
pi-0398-2010,0769-0178,2.0
pi-0398-2010,otri-08-oe21,2.0
0886-0060,0769-0178,2.0
0886-0060,otri-08-oe21,2.0
0815-0378,0769-0178,2.0
0815-0378,otri-08-oe21,2.0
0858-0365,0769-0178,2.0
0858-0365,otri-08-oe21,3.0
otri-08-fcie42,0769-0178,2.0
otri-08-fcie42,otri-08-oe21,2.0
0863-0011,0769-0178,2.0
0863-0011,otri-08-oe21,3.0
agl2010-21982-c02-01,0769-0178,3.0
agl2010-21982-c02-01,otri-08-oe21,2.0
ffi2010-19022,0769-0178,0.0
ffi2010-19022,otri-08-oe21,2.0
p10-tic-6220,0769-0178,0.0
p10-tic-6220,otri-08-oe21,0.0
p052-08-e26,0769-0178,3.0
p052-08-e26,otri-08-oe21,2.0
otri-08-oe20,0812-0005,2.0
0858-0365,otri-08-oe20,2.0
0858-0365,0812-0005,2.0
otri-08-pc37,otri-08-oe20,2.0
otri-08-pc37,0812-0005,3.0
otri-08-fcie44,otri-08-oe20,3.0
otri-08-fcie44,0812-0005,3.0
pro-reta,otri-08-oe20,3.0
pro-reta,0812-0005,2.0
p10-tep-6412,otri-08-oe20,3.0
p10-tep-6412,0812-0005,2.0
p011-08-e15,otri-08-oe20,3.0
p011-08-e15,0812-0005,2.0
0829-0380,otri-08-oe20,3.0
0829-0380,0812-0005,2.0
pi-0398-2010,otri-08-oe20,2.0
pi-0398-2010,0812-0005,3.0
0886-0060,otri-08-oe20,2.0
0886-0060,0812-0005,3.0
0815-0378,otri-08-oe20,3.0
0815-0378,0812-0005,3.0
otri-08-fcie42,otri-08-oe20,2.0
otri-08-fcie42,0812-0005,5.0
0863-0011,otri-08-oe20,3.0
0863-0011,0812-0005,3.0
agl2010-21982-c02-01,otri-08-oe20,2.0
agl2010-21982-c02-01,0812-0005,0.0
ffi2010-19022,otri-08-oe20,3.0
ffi2010-19022,0812-0005,2.0
p10-tic-6220,otri-08-oe20,2.0
p10-tic-6220,0812-0005,2.0
p052-08-e26,otri-08-oe20,2.0
p052-08-e26,0812-0005,2.0
p025-07-e05,otri-08-oe25,2.0
0858-0365,p025-07-e05,2.0
0858-0365,otri-08-oe25,3.0
pro-reta,p025-07-e05,2.0
pro-reta,otri-08-oe25,0.0
otri-08-pc37,p025-07-e05,5.0
otri-08-pc37,otri-08-oe25,5.0
otri-08-fcie44,p025-07-e05,2.0
otri-08-fcie44,otri-08-oe25,3.0
p10-tep-6412,p025-07-e05,0.0
p10-tep-6412,otri-08-oe25,0.0
p011-08-e15,p025-07-e05,2.0
p011-08-e15,otri-08-oe25,3.0
0829-0380,p025-07-e05,2.0
0829-0380,otri-08-oe25,0.0
pi-0398-2010,p025-07-e05,0.0
pi-0398-2010,otri-08-oe25,3.0
0886-0060,p025-07-e05,0.0
0886-0060,otri-08-oe25,3.0
0815-0378,p025-07-e05,0.0
0815-0378,otri-08-oe25,3.0
otri-08-fcie42,p025-07-e05,3.0
otri-08-fcie42,otri-08-oe25,5.0
0863-0011,p025-07-e05,2.0
0863-0011,otri-08-oe25,3.0
agl2010-21982-c02-01,p025-07-e05,0.0
agl2010-21982-c02-01,otri-08-oe25,0.0
ffi2010-19022,p025-07-e05,5.0
ffi2010-19022,otri-08-oe25,2.0
p10-tic-6220,p025-07-e05,3.0
p10-tic-6220,otri-08-oe25,2.0
p052-08-e26,p025-07-e05,3.0
p052-08-e26,otri-08-oe25,2.0
bfu2011-24513,otri-08-oe24,3.0
0815-0378,bfu2011-24513,3.0
0815-0378,otri-08-oe24,5.0
otri-08-pc37,bfu2011-24513,3.0
otri-08-pc37,otri-08-oe24,0.0
0858-0365,bfu2011-24513,3.0
0858-0365,otri-08-oe24,0.0
pro-reta,bfu2011-24513,3.0
pro-reta,otri-08-oe24,3.0
otri-08-fcie44,bfu2011-24513,5.0
otri-08-fcie44,otri-08-oe24,3.0
p10-tep-6412,bfu2011-24513,2.0
p10-tep-6412,otri-08-oe24,5.0
p011-08-e15,bfu2011-24513,3.0
p011-08-e15,otri-08-oe24,2.0
0829-0380,bfu2011-24513,3.0
0829-0380,otri-08-oe24,3.0
pi-0398-2010,bfu2011-24513,3.0
pi-0398-2010,otri-08-oe24,3.0
0886-0060,bfu2011-24513,3.0
0886-0060,otri-08-oe24,3.0
otri-08-fcie42,bfu2011-24513,3.0
otri-08-fcie42,otri-08-oe24,3.0
0863-0011,bfu2011-24513,5.0
0863-0011,otri-08-oe24,3.0
agl2010-21982-c02-01,bfu2011-24513,0.0
agl2010-21982-c02-01,otri-08-oe24,2.0
ffi2010-19022,bfu2011-24513,2.0
ffi2010-19022,otri-08-oe24,2.0
p10-tic-6220,bfu2011-24513,0.0
p10-tic-6220,otri-08-oe24,2.0
p052-08-e26,bfu2011-24513,0.0
p052-08-e26,otri-08-oe24,2.0
0857-0228,0772-0194,2.0
0815-0378,0857-0228,2.0
0815-0378,0772-0194,3.0
pro-reta,0857-0228,2.0
pro-reta,0772-0194,0.0
otri-08-pc37,0857-0228,3.0
otri-08-pc37,0772-0194,2.0
0858-0365,0857-0228,2.0
0858-0365,0772-0194,2.0
otri-08-fcie44,0857-0228,2.0
otri-08-fcie44,0772-0194,2.0
p10-tep-6412,0857-0228,2.0
p10-tep-6412,0772-0194,2.0
p011-08-e15,0857-0228,3.0
p011-08-e15,0772-0194,3.0
0829-0380,0857-0228,2.0
0829-0380,0772-0194,0.0
pi-0398-2010,0857-0228,0.0
pi-0398-2010,0772-0194,2.0
0886-0060,0857-0228,0.0
0886-0060,0772-0194,2.0
otri-08-fcie42,0857-0228,2.0
otri-08-fcie42,0772-0194,2.0
0863-0011,0857-0228,2.0
0863-0011,0772-0194,2.0
agl2010-21982-c02-01,0857-0228,2.0
agl2010-21982-c02-01,0772-0194,3.0
ffi2010-19022,0857-0228,5.0
ffi2010-19022,0772-0194,2.0
p10-tic-6220,0857-0228,3.0
p10-tic-6220,0772-0194,2.0
p052-08-e26,0857-0228,3.0
p052-08-e26,0772-0194,3.0
p041-06-e05,0558-0106,2.0
0886-0060,p041-06-e05,2.0
0886-0060,0558-0106,2.0
otri-08-pc37,p041-06-e05,5.0
otri-08-pc37,0558-0106,3.0
0815-0378,p041-06-e05,2.0
0815-0378,0558-0106,2.0
pro-reta,p041-06-e05,0.0
pro-reta,0558-0106,2.0
0858-0365,p041-06-e05,2.0
0858-0365,0558-0106,3.0
otri-08-fcie44,p041-06-e05,2.0
otri-08-fcie44,0558-0106,3.0
p10-tep-6412,p041-06-e05,0.0
p10-tep-6412,0558-0106,0.0
p011-08-e15,p041-06-e05,2.0
p011-08-e15,0558-0106,3.0
0829-0380,p041-06-e05,0.0
0829-0380,0558-0106,2.0
pi-0398-2010,p041-06-e05,2.0
pi-0398-2010,0558-0106,2.0
otri-08-fcie42,p041-06-e05,5.0
otri-08-fcie42,0558-0106,2.0
0863-0011,p041-06-e05,2.0
0863-0011,0558-0106,3.0
agl2010-21982-c02-01,p041-06-e05,0.0
agl2010-21982-c02-01,0558-0106,2.0
ffi2010-19022,p041-06-e05,3.0
ffi2010-19022,0558-0106,2.0
p10-tic-6220,p041-06-e05,3.0
p10-tic-6220,0558-0106,0.0
p052-08-e26,p041-06-e05,3.0
p052-08-e26,0558-0106,2.0
p10-agr-6609,cgl2011-23721,3.0
0886-0060,p10-agr-6609,2.0
0886-0060,cgl2011-23721,0.0
pro-reta,p10-agr-6609,2.0
pro-reta,cgl2011-23721,3.0
otri-08-pc37,p10-agr-6609,3.0
otri-08-pc37,cgl2011-23721,3.0
0815-0378,p10-agr-6609,3.0
0815-0378,cgl2011-23721,0.0
0858-0365,p10-agr-6609,3.0
0858-0365,cgl2011-23721,3.0
otri-08-fcie44,p10-agr-6609,3.0
otri-08-fcie44,cgl2011-23721,3.0
p10-tep-6412,p10-agr-6609,2.0
p10-tep-6412,cgl2011-23721,0.0
p011-08-e15,p10-agr-6609,5.0
p011-08-e15,cgl2011-23721,3.0
0829-0380,p10-agr-6609,2.0
0829-0380,cgl2011-23721,3.0
pi-0398-2010,p10-agr-6609,2.0
pi-0398-2010,cgl2011-23721,0.0
otri-08-fcie42,p10-agr-6609,2.0
otri-08-fcie42,cgl2011-23721,0.0
0863-0011,p10-agr-6609,3.0
0863-0011,cgl2011-23721,3.0
agl2010-21982-c02-01,p10-agr-6609,2.0
agl2010-21982-c02-01,cgl2011-23721,2.0
ffi2010-19022,p10-agr-6609,3.0
ffi2010-19022,cgl2011-23721,3.0
p10-tic-6220,p10-agr-6609,2.0
p10-tic-6220,cgl2011-23721,0.0
p052-08-e26,p10-agr-6609,2.0
p052-08-e26,cgl2011-23721,2.0
0821-0141,edu2010-10894-e,2.0
p011-08-e15,0821-0141,2.0
p011-08-e15,edu2010-10894-e,3.0
otri-08-pc37,0821-0141,0.0
otri-08-pc37,edu2010-10894-e,3.0
0886-0060,0821-0141,2.0
0886-0060,edu2010-10894-e,3.0
pro-reta,0821-0141,2.0
pro-reta,edu2010-10894-e,0.0
0815-0378,0821-0141,3.0
0815-0378,edu2010-10894-e,3.0
0858-0365,0821-0141,0.0
0858-0365,edu2010-10894-e,3.0
otri-08-fcie44,0821-0141,2.0
otri-08-fcie44,edu2010-10894-e,3.0
p10-tep-6412,0821-0141,3.0
p10-tep-6412,edu2010-10894-e,0.0
0829-0380,0821-0141,2.0
0829-0380,edu2010-10894-e,0.0
pi-0398-2010,0821-0141,2.0
pi-0398-2010,edu2010-10894-e,3.0
otri-08-fcie42,0821-0141,2.0
otri-08-fcie42,edu2010-10894-e,3.0
0863-0011,0821-0141,2.0
0863-0011,edu2010-10894-e,3.0
agl2010-21982-c02-01,0821-0141,3.0
